Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
608,B,Q,2009-01-01 19:14:54,00:21:07,2009-01-01 19:36:01,2009-01-01 19:50:54,00:42:00,2009-01-01 20:18:01,2009-01-01 20:32:54,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:14:53,00:14:53
630,L,A,2009-01-01 19:34:20,00:38:21,2009-01-01 20:12:41,2009-01-01 20:34:20,00:06:00,2009-01-01 20:18:41,2009-01-01 21:22:20,3,"[620, 622, 630, -1, 630, -1, -1, 666, 620, -1, -1, 622, 666]","['B', 'F', 'L', 'F', 'A', 'F', 'K', 'P', 'P', 'L', 'H', 'N', 'J']",01:03:39,00:21:39
580,C,S,2009-01-01 18:46:29,01:02:21,2009-01-01 19:48:50,2009-01-01 20:04:29,00:30:00,2009-01-01 20:18:50,2009-01-01 20:34:29,7,"[580, -1, -1, 646, 641, 643, 580, 646, -1, 643, -1, -1, -1, 641]","['C', 'H', 'N', 'T', 'X', 'X', 'S', 'W', 'Q', 'U', 'P', 'K', 'F', 'A']",00:15:39,00:15:39
639,N,X,2009-01-01 19:45:52,00:16:43,2009-01-01 20:02:35,2009-01-01 20:27:52,00:18:00,2009-01-01 20:20:35,2009-01-01 20:45:52,1,"[637, 639, 636, 638, 639, 640, 640, 637, 636, 638, 649, -1, -1, -1, 649]","['H', 'N', 'T', 'Y', 'X', 'W', 'V', 'V', 'R', 'L', 'K', 'G', 'C', 'I', 'O']",00:25:17,00:25:17
611,Q,L,2009-01-01 19:20:16,00:57:45,2009-01-01 20:18:01,2009-01-01 20:38:16,00:06:00,2009-01-01 20:24:01,2009-01-01 20:44:16,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:20:15,00:20:15
646,T,W,2009-01-01 19:48:50,00:18:00,2009-01-01 20:06:50,2009-01-01 20:36:50,00:18:00,2009-01-01 20:24:50,2009-01-01 20:54:50,7,"[580, -1, -1, 646, 641, 643, 580, 646, -1, 643, -1, -1, -1, 641]","['C', 'H', 'N', 'T', 'X', 'X', 'S', 'W', 'Q', 'U', 'P', 'K', 'F', 'A']",00:30:00,00:30:00
590,T,A,2009-01-01 18:54:24,00:31:48,2009-01-01 19:26:12,2009-01-01 20:00:24,01:00:00,2009-01-01 20:26:12,2009-01-01 20:54:24,9,"[588, 584, -1, 585, 586, 590, 584, 587, 586, 607, -1, 588, 607, 585, 587, -1, -1, 590]","['W', 'V', 'R', 'X', 'X', 'T', 'T', 'O', 'J', 'D', 'H', 'M', 'M', 'L', 'R', 'L', 'F', 'A']",00:28:12,00:34:12
581,T,U,2009-01-01 18:46:43,00:53:08,2009-01-01 19:39:51,2009-01-01 19:58:43,00:48:00,2009-01-01 20:27:51,2009-01-01 20:40:43,5,"[567, 618, -1, 581, 610, 609, 624, 618, 617, 610, 567, 609, 617, -1, 581, 624]","['W', 'W', 'S', 'T', 'T', 'O', 'O', 'I', 'H', 'H', 'C', 'G', 'M', 'Q', 'U', 'V']",00:12:52,00:18:52
654,H,B,2009-01-01 20:03:01,00:20:34,2009-01-01 20:23:35,2009-01-01 20:45:01,00:06:00,2009-01-01 20:29:35,2009-01-01 20:51:01,8,"[595, -1, 654, 656, 654, -1, 656, 655, 662, 595, 655, 662, -1, 633, -1, -1, -1, 633]","['T', 'N', 'H', 'B', 'B', 'C', 'D', 'J', 'J', 'J', 'I', 'M', 'Q', 'U', 'Q', 'M', 'I', 'O']",00:21:26,00:21:26
615,U,J,2009-01-01 19:23:39,00:13:38,2009-01-01 19:37:17,2009-01-01 20:05:39,00:54:00,2009-01-01 20:31:17,2009-01-01 20:35:39,0,"[-1, 546, 560, 615, -1, 546, 560, -1, 629, 629, -1, -1, 615, 628, -1, -1, -1, 628]","['Q', 'U', 'U', 'U', 'Q', 'M', 'R', 'S', 'Y', 'X', 'R', 'N', 'J', 'D', 'H', 'M', 'S', 'Y']",00:04:22,00:28:22
637,H,V,2009-01-01 19:45:04,00:11:31,2009-01-01 19:56:35,2009-01-01 20:21:04,00:36:00,2009-01-01 20:32:35,2009-01-01 20:51:04,1,"[637, 639, 636, 638, 639, 640, 640, 637, 636, 638, 649, -1, -1, -1, 649]","['H', 'N', 'T', 'Y', 'X', 'W', 'V', 'V', 'R', 'L', 'K', 'G', 'C', 'I', 'O']",00:18:29,00:24:29
640,W,V,2009-01-01 19:46:37,00:39:58,2009-01-01 20:26:35,2009-01-01 20:52:37,00:06:00,2009-01-01 20:32:35,2009-01-01 20:58:37,1,"[637, 639, 636, 638, 639, 640, 640, 637, 636, 638, 649, -1, -1, -1, 649]","['H', 'N', 'T', 'Y', 'X', 'W', 'V', 'V', 'R', 'L', 'K', 'G', 'C', 'I', 'O']",00:26:02,00:26:02
624,O,V,2009-01-01 19:27:51,00:18:00,2009-01-01 19:45:51,2009-01-01 20:15:51,00:48:00,2009-01-01 20:33:51,2009-01-01 21:03:51,5,"[567, 618, -1, 581, 610, 609, 624, 618, 617, 610, 567, 609, 617, -1, 581, 624]","['W', 'W', 'S', 'T', 'T', 'O', 'O', 'I', 'H', 'H', 'C', 'G', 'M', 'Q', 'U', 'V']",00:30:00,00:30:00
627,I,C,2009-01-01 19:30:01,00:18:00,2009-01-01 19:48:01,2009-01-01 20:18:01,00:48:00,2009-01-01 20:36:01,2009-01-01 21:06:01,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:30:00,00:30:00
643,X,U,2009-01-01 19:47:16,00:25:34,2009-01-01 20:12:50,2009-01-01 20:41:16,00:24:00,2009-01-01 20:36:50,2009-01-01 20:59:16,7,"[580, -1, -1, 646, 641, 643, 580, 646, -1, 643, -1, -1, -1, 641]","['C', 'H', 'N', 'T', 'X', 'X', 'S', 'W', 'Q', 'U', 'P', 'K', 'F', 'A']",00:22:26,00:28:26
620,B,P,2009-01-01 19:26:54,00:52:37,2009-01-01 20:19:31,2009-01-01 20:26:54,00:18:00,2009-01-01 20:37:31,2009-01-01 20:44:54,3,"[620, 622, -1, 666, 620, -1, 678, 622, 677, 677, 666, -1, 678]","['B', 'F', 'K', 'P', 'P', 'L', 'H', 'N', 'T', 'N', 'J', 'I', 'M']",00:07:23,00:07:23
579,O,L,2009-01-01 18:46:11,01:04:12,2009-01-01 19:50:23,2009-01-01 20:04:11,00:48:00,2009-01-01 20:38:23,2009-01-01 20:46:11,2,"[579, 644, 644, -1, -1, 566, 583, -1, -1, 648, 579, 566, 642, 583, -1, 648, 642]","['O', 'S', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'L', 'P', 'U', 'Q', 'M', 'N', 'O']",00:07:48,00:13:48
636,T,R,2009-01-01 19:44:44,00:23:51,2009-01-01 20:08:35,2009-01-01 20:26:44,00:30:00,2009-01-01 20:38:35,2009-01-01 20:38:44,1,"[637, 639, 636, 638, 639, 640, 640, 637, 636, 638, 649, -1, -1, -1, 649]","['H', 'N', 'T', 'Y', 'X', 'W', 'V', 'V', 'R', 'L', 'K', 'G', 'C', 'I', 'O']",00:00:09,00:18:09
656,B,D,2009-01-01 20:05:49,00:23:46,2009-01-01 20:29:35,2009-01-01 21:05:49,00:12:00,2009-01-01 20:41:35,2009-01-01 21:17:49,8,"[595, -1, 654, 656, 654, -1, 656, 655, 662, 595, 655, 662, -1, 633, -1, -1, -1, 633]","['T', 'N', 'H', 'B', 'B', 'C', 'D', 'J', 'J', 'J', 'I', 'M', 'Q', 'U', 'Q', 'M', 'I', 'O']",00:36:14,00:36:14
612,R,B,2009-01-01 19:21:54,00:50:07,2009-01-01 20:12:01,2009-01-01 20:33:54,00:30:00,2009-01-01 20:42:01,2009-01-01 20:57:54,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:15:53,00:21:53
566,E,P,2009-01-01 18:32:39,01:47:44,2009-01-01 20:20:23,2009-01-01 20:20:39,00:24:00,2009-01-01 20:44:23,2009-01-01 20:44:39,2,"[579, 644, 644, -1, -1, 566, 583, -1, -1, 648, 579, 566, 642, 583, -1, 648, 642]","['O', 'S', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'L', 'P', 'U', 'Q', 'M', 'N', 'O']",00:00:16,00:00:16
595,T,J,2009-01-01 18:59:45,01:11:50,2009-01-01 20:11:35,2009-01-01 20:23:45,00:36:00,2009-01-01 20:47:35,2009-01-01 20:47:45,8,"[595, -1, 654, 656, 654, -1, 656, 655, 662, 595, 655, 662, -1, 633, -1, -1, -1, 633]","['T', 'N', 'H', 'B', 'B', 'C', 'D', 'J', 'J', 'J', 'I', 'M', 'Q', 'U', 'Q', 'M', 'I', 'O']",00:00:10,00:12:10
655,J,I,2009-01-01 20:05:13,00:42:22,2009-01-01 20:47:35,2009-01-01 21:11:13,00:06:00,2009-01-01 20:53:35,2009-01-01 21:17:13,8,"[595, -1, 654, 656, 654, -1, 656, 655, 662, 595, 655, 662, -1, 633, -1, -1, -1, 633]","['T', 'N', 'H', 'B', 'B', 'C', 'D', 'J', 'J', 'J', 'I', 'M', 'Q', 'U', 'Q', 'M', 'I', 'O']",00:23:38,00:23:38
670,D,W,2009-01-01 20:14:22,00:21:52,2009-01-01 20:36:14,2009-01-01 20:56:22,00:18:00,2009-01-01 20:54:14,2009-01-01 21:20:22,6,"[676, 670, 604, 657, 695, -1, 604, 670, -1, 657, 695, 676]","['H', 'D', 'J', 'J', 'N', 'R', 'W', 'W', 'Q', 'U', 'U', 'P']",00:26:08,00:20:08
604,J,W,2009-01-01 19:06:41,01:29:33,2009-01-01 20:36:14,2009-01-01 20:36:41,00:18:00,2009-01-01 20:54:14,2009-01-01 20:54:41,6,"[676, 670, 604, 657, 695, -1, 604, 670, -1, 657, 695, 676]","['H', 'D', 'J', 'J', 'N', 'R', 'W', 'W', 'Q', 'U', 'U', 'P']",00:00:27,00:00:27
622,F,N,2009-01-01 19:27:07,00:52:24,2009-01-01 20:19:31,2009-01-01 20:33:07,00:36:00,2009-01-01 20:55:31,2009-01-01 21:03:07,3,"[620, 622, -1, 666, 620, -1, 678, 622, 677, 677, 666, -1, 678]","['B', 'F', 'K', 'P', 'P', 'L', 'H', 'N', 'T', 'N', 'J', 'I', 'M']",00:07:36,00:13:36
583,E,Q,2009-01-01 18:48:25,01:31:58,2009-01-01 20:20:23,2009-01-01 20:30:25,00:36:00,2009-01-01 20:56:23,2009-01-01 21:00:25,2,"[579, 644, 644, -1, -1, 566, 583, -1, -1, 648, 579, 566, 642, 583, -1, 648, 642]","['O', 'S', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'L', 'P', 'U', 'Q', 'M', 'N', 'O']",00:04:02,00:10:02
638,Y,L,2009-01-01 19:45:16,00:53:29,2009-01-01 20:38:45,2009-01-01 20:39:16,00:18:00,2009-01-01 20:56:45,2009-01-01 21:09:16,1,"[638, -1, -1, 638, 649, -1, 697, -1, -1, 649, -1, 697]","['Y', 'S', 'M', 'L', 'K', 'F', 'B', 'C', 'I', 'O', 'S', 'W']",00:12:31,00:00:31
662,J,M,2009-01-01 20:11:35,00:36:00,2009-01-01 20:47:35,2009-01-01 21:17:35,00:12:00,2009-01-01 20:59:35,2009-01-01 21:29:35,8,"[595, -1, 654, 656, 654, -1, 656, 655, 662, 595, 655, 662, -1, 633, -1, -1, -1, 633]","['T', 'N', 'H', 'B', 'B', 'C', 'D', 'J', 'J', 'J', 'I', 'M', 'Q', 'U', 'Q', 'M', 'I', 'O']",00:30:00,00:30:00
625,J,E,2009-01-01 19:29:06,00:30:55,2009-01-01 20:00:01,2009-01-01 20:29:06,01:00:00,2009-01-01 21:00:01,2009-01-01 21:23:06,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:23:05,00:29:05
641,X,A,2009-01-01 19:46:52,00:25:58,2009-01-01 20:12:50,2009-01-01 20:40:52,00:48:00,2009-01-01 21:00:50,2009-01-01 21:04:52,7,"[580, -1, -1, 646, 641, 643, 580, 646, -1, 643, -1, -1, -1, 641]","['C', 'H', 'N', 'T', 'X', 'X', 'S', 'W', 'Q', 'U', 'P', 'K', 'F', 'A']",00:04:02,00:28:02
700,N,E,2009-01-01 20:41:56,00:07:41,2009-01-01 20:49:37,2009-01-01 21:17:56,00:12:00,2009-01-01 21:01:37,2009-01-01 21:29:56,9,"[688, 700, -1, 686, 694, 700, 688, -1, 701, 701, -1, 686, -1, -1, 694]","['S', 'N', 'I', 'E', 'E', 'E', 'D', 'H', 'L', 'M', 'R', 'X', 'R', 'Q', 'U']",00:28:19,00:28:19
628,D,Y,2009-01-01 19:30:54,01:10:34,2009-01-01 20:41:28,2009-01-01 20:42:54,00:24:00,2009-01-01 21:05:28,2009-01-01 21:06:54,0,"[628, -1, -1, 699, 628, 699]","['D', 'H', 'N', 'T', 'Y', 'X']",00:01:26,00:01:26
657,J,U,2009-01-01 20:07:09,00:29:05,2009-01-01 20:36:14,2009-01-01 21:01:09,00:30:00,2009-01-01 21:06:14,2009-01-01 21:31:09,6,"[676, 670, 604, 657, 695, -1, 604, 670, -1, 657, 695, 676]","['H', 'D', 'J', 'J', 'N', 'R', 'W', 'W', 'Q', 'U', 'U', 'P']",00:24:55,00:24:55
695,N,U,2009-01-01 20:36:14,00:06:00,2009-01-01 20:42:14,2009-01-01 21:12:14,00:24:00,2009-01-01 21:06:14,2009-01-01 21:36:14,6,"[676, 670, 604, 657, 695, -1, 604, 670, -1, 657, 695, 676]","['H', 'D', 'J', 'J', 'N', 'R', 'W', 'W', 'Q', 'U', 'U', 'P']",00:30:00,00:30:00
677,T,N,2009-01-01 20:18:43,00:42:48,2009-01-01 21:01:31,2009-01-01 21:30:43,00:06:00,2009-01-01 21:07:31,2009-01-01 21:36:43,3,"[620, 622, -1, 666, 620, -1, 678, 622, 677, 677, 666, -1, 678]","['B', 'F', 'K', 'P', 'P', 'L', 'H', 'N', 'T', 'N', 'J', 'I', 'M']",00:29:12,00:29:12
688,S,D,2009-01-01 20:29:01,00:14:36,2009-01-01 20:43:37,2009-01-01 21:11:01,00:24:00,2009-01-01 21:07:37,2009-01-01 21:35:01,9,"[688, 700, -1, 686, 694, 700, 688, -1, 701, 701, -1, 686, -1, -1, 694]","['S', 'N', 'I', 'E', 'E', 'E', 'D', 'H', 'L', 'M', 'R', 'X', 'R', 'Q', 'U']",00:27:24,00:27:24
699,T,X,2009-01-01 20:41:28,00:24:20,2009-01-01 21:05:48,2009-01-01 21:29:28,00:06:00,2009-01-01 21:11:48,2009-01-01 21:41:28,0,"[699, 699, -1, -1, 724, 725, -1, 725, -1, -1, -1, 724]","['T', 'X', 'R', 'N', 'J', 'J', 'N', 'T', 'N', 'M', 'Q', 'U']",00:29:40,00:23:40
676,H,P,2009-01-01 20:17:50,00:18:24,2009-01-01 20:36:14,2009-01-01 20:53:50,00:36:00,2009-01-01 21:12:14,2009-01-01 21:35:50,6,"[676, 670, 604, 657, 695, -1, 604, 670, -1, 657, 695, 676]","['H', 'D', 'J', 'J', 'N', 'R', 'W', 'W', 'Q', 'U', 'U', 'P']",00:23:36,00:17:36
666,P,J,2009-01-01 20:12:41,00:24:50,2009-01-01 20:37:31,2009-01-01 21:06:41,00:36:00,2009-01-01 21:13:31,2009-01-01 21:30:41,3,"[620, 622, -1, 666, 620, -1, 678, 622, 677, 677, 666, -1, 678]","['B', 'F', 'K', 'P', 'P', 'L', 'H', 'N', 'T', 'N', 'J', 'I', 'M']",00:17:10,00:29:10
648,L,N,2009-01-01 19:50:23,01:08:01,2009-01-01 20:58:24,2009-01-01 21:08:23,00:18:00,2009-01-01 21:16:24,2009-01-01 21:38:23,2,"[648, -1, 642, -1, 712, 711, 648, 642, -1, 712, -1, 711]","['L', 'P', 'U', 'Q', 'M', 'S', 'N', 'O', 'I', 'H', 'L', 'R']",00:21:59,00:09:59
621,L,S,2009-01-01 19:26:59,00:57:02,2009-01-01 20:24:01,2009-01-01 20:50:59,00:54:00,2009-01-01 21:18:01,2009-01-01 21:20:59,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:02:58,00:26:58
642,U,O,2009-01-01 19:47:12,01:11:12,2009-01-01 20:58:24,2009-01-01 20:59:12,00:24:00,2009-01-01 21:22:24,2009-01-01 21:23:12,2,"[648, -1, 642, -1, 712, 711, 648, 642, -1, 712, -1, 711]","['L', 'P', 'U', 'Q', 'M', 'S', 'N', 'O', 'I', 'H', 'L', 'R']",00:00:48,00:00:48
726,G,C,2009-01-01 21:08:25,00:08:49,2009-01-01 21:17:14,2009-01-01 21:44:25,00:06:00,2009-01-01 21:23:14,2009-01-01 21:50:25,7,"[715, 726, 716, 729, 726, 715, 716, -1, -1, 714, -1, -1, 714, -1, 729]","['F', 'G', 'C', 'C', 'C', 'H', 'B', 'C', 'I', 'O', 'I', 'H', 'L', 'P', 'U']",00:27:11,00:27:11
698,W,N,2009-01-01 20:41:22,00:13:09,2009-01-01 20:54:31,2009-01-01 21:17:22,00:30:00,2009-01-01 21:24:31,2009-01-01 21:41:22,5,"[-1, 698, 691, 690, 704, 702, 698, 690, 691, -1, -1, 692, 693, -1, 696, 692, 704, 696, -1, 702, 693]","['V', 'W', 'X', 'Y', 'S', 'O', 'N', 'I', 'E', 'D', 'C', 'B', 'A', 'F', 'K', 'P', 'P', 'L', 'M', 'S', 'T']",00:16:51,00:22:51
701,L,M,2009-01-01 20:43:37,00:36:00,2009-01-01 21:19:37,2009-01-01 21:49:37,00:06:00,2009-01-01 21:25:37,2009-01-01 21:55:37,9,"[688, 700, -1, 686, 694, 700, 688, -1, 701, 701, -1, 686, -1, -1, 694]","['S', 'N', 'I', 'E', 'E', 'E', 'D', 'H', 'L', 'M', 'R', 'X', 'R', 'Q', 'U']",00:30:00,00:30:00
721,F,I,2009-01-01 21:04:32,00:06:19,2009-01-01 21:10:51,2009-01-01 21:40:32,00:18:00,2009-01-01 21:28:51,2009-01-01 21:58:32,1,"[649, 718, 717, 721, 697, 723, 721, 649, 722, 717, -1, 697, 718, -1, -1, 723, -1, -1, 722]","['K', 'K', 'F', 'F', 'B', 'H', 'I', 'O', 'S', 'Y', 'S', 'W', 'V', 'R', 'N', 'J', 'D', 'C', 'B']",00:29:41,00:29:41
678,H,M,2009-01-01 20:19:31,00:58:19,2009-01-01 21:17:50,2009-01-01 21:19:31,00:12:00,2009-01-01 21:29:50,2009-01-01 21:55:31,3,"[678, 733, 678, 733, 737, -1, -1, 732, -1, -1, 737, 732]","['H', 'N', 'M', 'L', 'F', 'K', 'P', 'U', 'Q', 'M', 'S', 'Y']",00:25:41,00:01:41
716,C,B,2009-01-01 21:01:32,00:22:46,2009-01-01 21:24:18,2009-01-01 21:49:32,00:06:00,2009-01-01 21:30:18,2009-01-01 22:01:32,7,"[715, -1, 716, 729, 716, 715, -1, 714, -1, 745, 714, -1, 729, -1, -1, -1, 745]","['F', 'B', 'C', 'C', 'B', 'H', 'I', 'O', 'N', 'R', 'L', 'P', 'U', 'Q', 'M', 'N', 'T']",00:31:14,00:25:14
690,Y,I,2009-01-01 20:33:57,00:32:34,2009-01-01 21:06:31,2009-01-01 21:21:57,00:24:00,2009-01-01 21:30:31,2009-01-01 21:39:57,5,"[-1, 698, 691, 690, 704, 702, 698, 690, 691, -1, -1, 692, 693, -1, 696, 692, 704, 696, -1, 702, 693]","['V', 'W', 'X', 'Y', 'S', 'O', 'N', 'I', 'E', 'D', 'C', 'B', 'A', 'F', 'K', 'P', 'P', 'L', 'M', 'S', 'T']",00:09:26,00:15:26
711,S,R,2009-01-01 20:58:01,00:29:29,2009-01-01 21:27:30,2009-01-01 21:40:01,00:06:00,2009-01-01 21:33:30,2009-01-01 22:04:01,2,"[712, 711, 742, 711, -1, 746, 743, -1, 712, 742, 743, -1, 746, 748, -1, 748]","['M', 'S', 'M', 'R', 'N', 'J', 'E', 'D', 'H', 'H', 'G', 'M', 'S', 'T', 'N', 'R']",00:30:31,00:12:31
649,K,O,2009-01-01 19:56:35,01:08:16,2009-01-01 21:04:51,2009-01-01 21:20:35,00:30:00,2009-01-01 21:34:51,2009-01-01 21:44:35,1,"[649, 718, 717, 721, 697, 723, 721, 649, 722, 717, -1, 697, 718, -1, -1, 723, -1, -1, 722]","['K', 'K', 'F', 'F', 'B', 'H', 'I', 'O', 'S', 'Y', 'S', 'W', 'V', 'R', 'N', 'J', 'D', 'C', 'B']",00:09:44,00:15:44
735,X,N,2009-01-01 21:17:14,00:06:13,2009-01-01 21:23:27,2009-01-01 21:47:14,00:12:00,2009-01-01 21:35:27,2009-01-01 21:59:14,0,"[735, -1, 735, 724, 725, 744, 744, 725, -1, -1, -1, 724]","['X', 'R', 'N', 'J', 'J', 'I', 'N', 'T', 'N', 'M', 'Q', 'U']",00:23:47,00:23:47
733,N,L,2009-01-01 21:14:35,00:09:15,2009-01-01 21:23:50,2009-01-01 21:50:35,00:12:00,2009-01-01 21:35:50,2009-01-01 22:02:35,3,"[678, 733, 678, 733, 737, -1, -1, 732, -1, -1, 737, 732]","['H', 'N', 'M', 'L', 'F', 'K', 'P', 'U', 'Q', 'M', 'S', 'Y']",00:26:45,00:26:45
715,F,H,2009-01-01 21:01:28,00:22:50,2009-01-01 21:24:18,2009-01-01 21:37:28,00:12:00,2009-01-01 21:36:18,2009-01-01 21:49:28,7,"[715, -1, 716, 729, 716, 715, -1, 714, -1, 745, 714, -1, 729, -1, -1, -1, 745]","['F', 'B', 'C', 'C', 'B', 'H', 'I', 'O', 'N', 'R', 'L', 'P', 'U', 'Q', 'M', 'N', 'T']",00:13:10,00:13:10
691,X,E,2009-01-01 20:34:38,00:25:53,2009-01-01 21:00:31,2009-01-01 21:16:38,00:36:00,2009-01-01 21:36:31,2009-01-01 21:46:38,5,"[-1, 698, 691, 690, 704, 702, 698, 690, 691, -1, -1, 692, 693, -1, 696, 692, 704, 696, -1, 702, 693]","['V', 'W', 'X', 'Y', 'S', 'O', 'N', 'I', 'E', 'D', 'C', 'B', 'A', 'F', 'K', 'P', 'P', 'L', 'M', 'S', 'T']",00:10:07,00:16:07
633,U,O,2009-01-01 19:37:08,01:35:32,2009-01-01 21:12:40,2009-01-01 21:13:08,00:24:00,2009-01-01 21:36:40,2009-01-01 21:37:08,8,"[-1, -1, 633, -1, -1, -1, 713, 633, -1, -1, -1, 713]","['M', 'Q', 'U', 'Q', 'M', 'I', 'O', 'O', 'I', 'M', 'Q', 'U']",00:00:28,00:00:28
686,E,X,2009-01-01 20:27:36,00:34:01,2009-01-01 21:01:37,2009-01-01 21:15:36,00:36:00,2009-01-01 21:37:37,2009-01-01 21:39:36,9,"[688, 700, -1, 686, 694, 700, 688, -1, 701, 701, -1, 686, -1, -1, 694]","['S', 'N', 'I', 'E', 'E', 'E', 'D', 'H', 'L', 'M', 'R', 'X', 'R', 'Q', 'U']",00:01:59,00:13:59
739,Y,H,2009-01-01 21:19:41,00:06:05,2009-01-01 21:25:46,2009-01-01 21:55:41,00:18:00,2009-01-01 21:43:46,2009-01-01 22:13:41,4,"[619, 739, -1, -1, 739, 619, -1, 747, -1, -1, 747]","['Y', 'Y', 'S', 'M', 'H', 'C', 'D', 'E', 'I', 'N', 'T']",00:29:55,00:29:55
717,F,Y,2009-01-01 21:02:45,00:08:06,2009-01-01 21:10:51,2009-01-01 21:38:45,00:36:00,2009-01-01 21:46:51,2009-01-01 22:14:45,1,"[649, 718, 717, 721, 697, 723, 721, 649, 722, 717, -1, 697, 718, -1, -1, 723, -1, -1, 722]","['K', 'K', 'F', 'F', 'B', 'H', 'I', 'O', 'S', 'Y', 'S', 'W', 'V', 'R', 'N', 'J', 'D', 'C', 'B']",00:27:54,00:27:54
738,V,J,2009-01-01 21:19:28,00:06:00,2009-01-01 21:25:28,2009-01-01 21:55:28,00:24:00,2009-01-01 21:49:28,2009-01-01 22:19:28,6,"[-1, 738, -1, 731, 734, 730, 738, 736, 730, 731, 734, -1, -1, 736]","['Q', 'V', 'R', 'S', 'O', 'J', 'J', 'I', 'M', 'G', 'A', 'B', 'C', 'D']",00:30:00,00:30:00
619,Y,C,2009-01-01 19:26:21,01:59:25,2009-01-01 21:25:46,2009-01-01 21:26:21,00:24:00,2009-01-01 21:49:46,2009-01-01 21:50:21,4,"[619, 739, -1, -1, 739, 619, -1, 747, -1, -1, 747]","['Y', 'Y', 'S', 'M', 'H', 'C', 'D', 'E', 'I', 'N', 'T']",00:00:35,00:00:35
744,I,N,2009-01-01 21:23:27,00:24:00,2009-01-01 21:47:27,2009-01-01 22:17:27,00:06:00,2009-01-01 21:53:27,2009-01-01 22:23:27,0,"[735, -1, 735, 724, 725, 744, 744, 725, -1, -1, -1, 724]","['X', 'R', 'N', 'J', 'J', 'I', 'N', 'T', 'N', 'M', 'Q', 'U']",00:30:00,00:30:00
694,E,U,2009-01-01 20:35:33,00:26:04,2009-01-01 21:01:37,2009-01-01 21:29:33,00:54:00,2009-01-01 21:55:37,2009-01-01 22:17:33,9,"[688, 700, -1, 686, 694, 700, 688, -1, 701, 701, -1, 686, -1, -1, 694]","['S', 'N', 'I', 'E', 'E', 'E', 'D', 'H', 'L', 'M', 'R', 'X', 'R', 'Q', 'U']",00:21:56,00:27:56
